step,rank,reward,group,rollout,valid,msg,file
04,3,2.6280829586231014,1,10,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step04_group01_rollout010.txt
05,1,2.631093589098471,1,26,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step05_group01_rollout026.txt
05,2,2.6307297079877103,7,24,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step05_group07_rollout024.txt
05,3,2.6296189481766077,1,40,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step05_group01_rollout040.txt
06,1,2.62843453016934,6,13,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step06_group06_rollout013.txt
06,2,2.6282124181498414,3,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step06_group03_rollout001.txt
06,3,2.6282124181496935,3,31,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step06_group03_rollout031.txt
07,1,2.6307297079875718,6,51,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step07_group06_rollout051.txt
07,2,2.6307297079874887,6,47,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step07_group06_rollout047.txt
07,3,2.629868052372239,3,40,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step07_group03_rollout040.txt
08,1,2.6359773947540925,7,18,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step08_group07_rollout018.txt
08,2,2.6296189481751533,3,27,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step08_group03_rollout027.txt
08,3,2.628434530170728,6,33,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_target2.6360_steps10_g8x64_lr4e-05_T1.0_klc0.1_model-Qwen_Qwen3-8B_20260603-184024/step08_group06_rollout033.txt
