step,rank,reward,group,rollout,valid,msg,file
00,1,2.5261384437620724,2,9,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step00/step00_group02_rollout009.txt
00,2,1.8571428571297686,5,7,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step00/step00_group05_rollout007.txt
00,3,1.3000000000000003,5,59,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step00/step00_group05_rollout059.txt
00,4,1.2500000000000002,0,39,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step00/step00_group00_rollout039.txt
00,5,1.2500000000000002,2,11,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step00/step00_group02_rollout011.txt
00,6,1.0,1,14,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step00/step00_group01_rollout014.txt
01,1,2.6035808140123198,0,54,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step01/step01_group00_rollout054.txt
01,2,2.536389679680814,0,41,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step01/step01_group00_rollout041.txt
01,3,2.5261384437620724,0,3,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step01/step01_group00_rollout003.txt
01,4,2.5261384437620724,0,5,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step01/step01_group00_rollout005.txt
01,5,2.5261384437620724,0,30,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step01/step01_group00_rollout030.txt
01,6,2.5261384437620724,0,34,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step01/step01_group00_rollout034.txt
02,1,2.6083336157008468,1,15,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step02/step02_group01_rollout015.txt
02,2,2.6035808140123198,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step02/step02_group00_rollout000.txt
02,3,2.6035808140123198,0,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step02/step02_group00_rollout002.txt
02,4,2.6035808140123198,0,4,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step02/step02_group00_rollout004.txt
02,5,2.6035808140123198,0,7,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step02/step02_group00_rollout007.txt
02,6,2.6035808140123198,0,8,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step02/step02_group00_rollout008.txt
03,1,2.614135433847097,2,44,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step03/step03_group02_rollout044.txt
03,2,2.61328264173952,2,57,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step03/step03_group02_rollout057.txt
03,3,2.6039529595352793,0,32,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step03/step03_group00_rollout032.txt
03,4,2.6035808140123198,1,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step03/step03_group01_rollout001.txt
03,5,2.6035808140123198,1,6,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step03/step03_group01_rollout006.txt
03,6,2.6035808140123198,1,7,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step03/step03_group01_rollout007.txt
04,1,2.6235348955257356,6,6,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step04/step04_group06_rollout006.txt
04,2,2.6221605527288654,0,39,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step04/step04_group00_rollout039.txt
04,3,2.6212689832496325,0,52,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step04/step04_group00_rollout052.txt
04,4,2.621023315199919,0,21,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step04/step04_group00_rollout021.txt
04,5,2.6176579888767613,2,22,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step04/step04_group02_rollout022.txt
04,6,2.614135433847097,0,7,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step04/step04_group00_rollout007.txt
05,1,2.6282124181653637,2,10,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step05/step05_group02_rollout010.txt
05,2,2.6279782187564935,3,6,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step05/step05_group03_rollout006.txt
05,3,2.626553047575498,3,8,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step05/step05_group03_rollout008.txt
05,4,2.6235348955258178,0,12,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step05/step05_group00_rollout012.txt
05,5,2.6235348955258178,0,27,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step05/step05_group00_rollout027.txt
05,6,2.6235348955257534,0,10,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step05/step05_group00_rollout010.txt
06,1,2.628212418165273,0,18,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step06/step06_group00_rollout018.txt
06,2,2.628212418165254,0,5,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step06/step06_group00_rollout005.txt
06,3,2.6267180124356546,0,19,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step06/step06_group00_rollout019.txt
06,4,2.626442870947991,0,54,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step06/step06_group00_rollout054.txt
06,5,2.626034043354048,0,26,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step06/step06_group00_rollout026.txt
06,6,2.6260030423590592,3,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step06/step06_group03_rollout001.txt
07,1,2.6302148014238265,0,27,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step07/step07_group00_rollout027.txt
07,2,2.628457135531273,1,60,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step07/step07_group01_rollout060.txt
07,3,2.628212418165334,1,16,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step07/step07_group01_rollout016.txt
07,4,2.6282124181653326,1,49,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step07/step07_group01_rollout049.txt
07,5,2.627829002215816,0,46,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step07/step07_group00_rollout046.txt
07,6,2.6270991737165894,1,32,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step07/step07_group01_rollout032.txt
08,1,2.6310935891138283,2,23,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step08/step08_group02_rollout023.txt
08,2,2.6310935891138167,0,53,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step08/step08_group00_rollout053.txt
08,3,2.6310935891136586,2,54,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step08/step08_group02_rollout054.txt
08,4,2.629618948190537,2,10,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step08/step08_group02_rollout010.txt
08,5,2.6292543118743033,0,49,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step08/step08_group00_rollout049.txt
08,6,2.627829002215837,1,31,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step08/step08_group01_rollout031.txt
09,1,2.6310935891138856,3,4,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step09/step09_group03_rollout004.txt
09,2,2.6310935891136125,3,41,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step09/step09_group03_rollout041.txt
09,3,2.630214801423766,3,44,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step09/step09_group03_rollout044.txt
09,4,2.6284345301848058,7,55,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step09/step09_group07_rollout055.txt
09,5,2.62836479992025,2,33,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step09/step09_group02_rollout033.txt
09,6,2.6282124181653455,3,25,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step09/step09_group03_rollout025.txt
10,1,2.6310935891138763,1,47,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step10/step10_group01_rollout047.txt
10,2,2.631093589113822,6,19,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step10/step10_group06_rollout019.txt
10,3,2.631093589113818,7,4,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step10/step10_group07_rollout004.txt
10,4,2.6310935891137106,1,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step10/step10_group01_rollout001.txt
10,5,2.631093589097131,1,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step10/step10_group01_rollout002.txt
10,6,2.6302148014239384,1,56,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step10/step10_group01_rollout056.txt
11,1,2.631093589113889,0,52,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step11/step11_group00_rollout052.txt
11,2,2.631093589113874,5,54,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step11/step11_group05_rollout054.txt
11,3,2.6310935891138736,3,26,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step11/step11_group03_rollout026.txt
11,4,2.631093589113873,1,27,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step11/step11_group01_rollout027.txt
11,5,2.631093589113834,4,57,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step11/step11_group04_rollout057.txt
11,6,2.631093589113817,4,3,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step11/step11_group04_rollout003.txt
12,1,2.6358957385972603,0,61,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step12/step12_group00_rollout061.txt
12,2,2.631093589113933,2,42,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step12/step12_group02_rollout042.txt
12,3,2.6310935891139278,0,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step12/step12_group00_rollout002.txt
12,4,2.631093589113919,2,15,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step12/step12_group02_rollout015.txt
12,5,2.6310935891139184,2,53,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step12/step12_group02_rollout053.txt
12,6,2.6310935891139047,7,47,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step12/step12_group07_rollout047.txt
13,1,2.634292402086837,6,63,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step13/step13_group06_rollout063.txt
13,2,2.6342924020867633,6,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step13/step13_group06_rollout000.txt
13,3,2.631286133296219,0,33,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step13/step13_group00_rollout033.txt
13,4,2.6310935891139113,3,61,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step13/step13_group03_rollout061.txt
13,5,2.6310935891139033,4,37,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step13/step13_group04_rollout037.txt
13,6,2.6310935891139007,3,30,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0609-1855/step13/step13_group03_rollout030.txt
