step,rank,reward,group,rollout,valid,msg,file
13,3,2.635312776568061,1,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step13/step13_group01_rollout000.txt
14,1,2.635312776864959,4,48,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step14/step14_group04_rollout048.txt
14,2,2.6323261021360387,1,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step14/step14_group01_rollout001.txt
14,3,2.632326007258675,1,39,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step14/step14_group01_rollout039.txt
15,1,2.6359673505844903,0,20,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step15/step15_group00_rollout020.txt
15,2,2.635312777129072,0,3,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step15/step15_group00_rollout003.txt
15,3,2.635312777129072,0,23,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step15/step15_group00_rollout023.txt
16,1,2.6353282361965875,1,63,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step16/step16_group01_rollout063.txt
16,2,2.635312776568061,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step16/step16_group00_rollout000.txt
16,3,2.635312776568061,0,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step16/step16_group00_rollout001.txt
17,1,2.6355745947327804,0,62,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step17/step17_group00_rollout062.txt
17,2,2.6355745947327804,2,28,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step17/step17_group02_rollout028.txt
17,3,2.635312776864959,0,16,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step17/step17_group00_rollout016.txt
18,1,2.6355745947327804,5,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step18/step18_group05_rollout000.txt
18,2,2.6355745947327804,5,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step18/step18_group05_rollout001.txt
18,3,2.6355745947327804,5,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step18/step18_group05_rollout002.txt
19,1,2.635312776718689,2,13,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step19/step19_group02_rollout013.txt
19,2,2.635312776718689,2,51,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step19/step19_group02_rollout051.txt
19,3,2.635312776568061,2,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step19/step19_group02_rollout000.txt
20,1,2.635916149144346,5,30,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step20/step20_group05_rollout030.txt
20,2,2.635916149144346,5,32,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step20/step20_group05_rollout032.txt
20,3,2.6355745954638876,5,15,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step20/step20_group05_rollout015.txt
21,1,2.635982928097856,3,53,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step21/step21_group03_rollout053.txt
21,2,2.635967448933533,1,29,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step21/step21_group01_rollout029.txt
21,3,2.6359674489333313,1,10,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step21/step21_group01_rollout010.txt
22,1,2.635967454767965,0,46,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step22/step22_group00_rollout046.txt
22,2,2.63596744972135,0,16,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step22/step22_group00_rollout016.txt
22,3,2.635967448933533,1,13,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step22/step22_group01_rollout013.txt
23,1,2.635982930149548,1,12,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step23/step23_group01_rollout012.txt
23,2,2.635982928482191,1,57,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step23/step23_group01_rollout057.txt
23,3,2.635982928097856,1,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step23/step23_group01_rollout000.txt
24,1,2.635967448939271,5,3,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step24/step24_group05_rollout003.txt
24,2,2.635967448934944,5,35,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step24/step24_group05_rollout035.txt
24,3,2.635967448934738,5,21,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step24/step24_group05_rollout021.txt
25,1,2.635982930149548,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step25/step25_group00_rollout000.txt
25,2,2.635982930149548,0,4,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step25/step25_group00_rollout004.txt
25,3,2.635982930149548,0,5,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step25/step25_group00_rollout005.txt
26,1,2.635982930149548,1,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step26/step26_group01_rollout000.txt
26,2,2.635982930149548,1,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step26/step26_group01_rollout001.txt
26,3,2.635982930149548,1,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step26/step26_group01_rollout002.txt
27,1,2.635982930149548,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step27/step27_group00_rollout000.txt
27,2,2.635982930149548,0,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step27/step27_group00_rollout001.txt
27,3,2.635982930149548,0,3,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step27/step27_group00_rollout003.txt
28,1,2.6359829364320713,3,55,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step28/step28_group03_rollout055.txt
28,2,2.6359829332479965,3,35,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step28/step28_group03_rollout035.txt
28,3,2.635982930149548,2,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step28/step28_group02_rollout000.txt
29,1,2.6359829364320713,2,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step29/step29_group02_rollout000.txt
29,2,2.6359829364320713,2,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step29/step29_group02_rollout001.txt
29,3,2.6359829364320713,2,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step29/step29_group02_rollout002.txt
30,1,2.6359829364320713,3,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step30/step30_group03_rollout000.txt
30,2,2.6359829364320713,3,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step30/step30_group03_rollout001.txt
30,3,2.6359829364320713,3,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step30/step30_group03_rollout002.txt
31,1,2.635983083334135,7,27,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step31/step31_group07_rollout027.txt
31,2,2.6359829364320713,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step31/step31_group00_rollout000.txt
31,3,2.6359829364320713,0,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step31/step31_group00_rollout001.txt
32,1,2.635983083334135,1,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step32/step32_group01_rollout000.txt
32,2,2.635983083334135,1,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step32/step32_group01_rollout001.txt
32,3,2.635983083334135,1,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step32/step32_group01_rollout002.txt
33,1,2.635983083334135,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step33/step33_group00_rollout000.txt
33,2,2.635983083334135,0,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step33/step33_group00_rollout001.txt
33,3,2.635983083334135,0,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step33/step33_group00_rollout002.txt
34,1,2.635983083334135,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step34/step34_group00_rollout000.txt
34,2,2.635983083334135,0,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step34/step34_group00_rollout001.txt
34,3,2.635983083334135,0,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step34/step34_group00_rollout002.txt
35,1,2.635983083334135,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step35/step35_group00_rollout000.txt
35,2,2.635983083334135,0,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step35/step35_group00_rollout001.txt
35,3,2.635983083334135,0,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step35/step35_group00_rollout002.txt
36,1,2.635983083334135,0,0,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step36/step36_group00_rollout000.txt
36,2,2.635983083334135,0,1,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step36/step36_group00_rollout001.txt
36,3,2.635983083334135,0,2,true,"ok",/work/mohammad/TTT-local/runs/circle_packing_n26_Qwen3-8B_0608-2252/step36/step36_group00_rollout002.txt
